59812,46630,50.91
59812,46978,51.031
59812,46978,51.157
59812,46978,51.284
59812,46978,51.41
59812,46978,51.536
59812,46978,51.66
59714,46978,51.788
59714,47377,51.91
59714,47377,52.029
59714,47377,52.157
59714,47377,52.285
59714,47377,52.41
59714,47377,52.533
59714,47377,52.66
59819,47377,52.794
59819,47731,52.921
59819,47731,53.043
59819,47731,53.169
59819,47731,53.29
59819,47731,53.41
59819,47731,53.535
59825,47731,53.667
59825,48098,53.792
59825,48098,53.917
59825,48098,54.04
59825,48098,54.166
59825,48098,54.291
59825,48098,54.417
59688,48098,54.538
59688,48465,54.665
59688,48465,54.787
59688,48465,54.916
59688,48465,55.038
59688,48465,55.158
59688,48465,55.284
59704,48465,55.408
59704,48816,55.536
59704,48816,55.66
59704,48816,55.782
59704,48816,55.907
59704,48816,56.03
59704,48816,56.155
59704,48816,56.277
59730,48816,56.4
59730,49179,56.521
59730,49179,56.65
59730,49179,56.77
59730,49179,56.897
59730,49179,57.02
59730,49179,57.14
59711,49179,57.264
59711,49546,57.39
59711,49546,57.516
59711,49546,57.64
59711,49546,57.76
59711,49546,57.885
59711,49546,58.01
59747,49546,58.137
59747,49923,58.26
59747,49923,58.388
59747,49923,58.51
59747,49923,58.633
59747,49923,58.761
59747,49923,58.884
59747,49923,59.015
59740,50326,59.14
59740,50326,59.27
59740,50326,59.397
59740,50326,59.52
59740,50326,59.648
59740,50326,59.77
59740,50326,59.895
59809,50326,60.028
59809,50683,60.151
59809,50683,60.272
59809,50683,60.397
59809,50683,60.519
59809,50683,60.647
59809,50683,60.767
59750,50683,60.886
59750,51041,61.01
59750,51041,61.131
59750,51041,61.253
59750,51041,61.377
59750,51041,61.507
59750,51041,61.632
59786,51041,61.757
59786,51411,61.881
59786,51411,62.007
59786,51411,62.128
59786,51411,62.253
59786,51411,62.378
59786,51411,62.503
59727,51411,62.632
59727,51784,62.753
59727,51784,62.878
59727,51784,63.007
59727,51784,63.138
59727,51784,63.268
59727,51784,63.39
59727,51784,63.514
59747,52158,63.64
59747,52158,63.768
59747,52158,63.888
59747,52158,64.01
59747,52158,64.131
59747,52158,64.26
59747,52158,64.392
59789,52158,64.513
59789,52528,64.637
59789,52528,64.758
59789,52528,64.89
59789,52528,65.011
59789,52528,65.137
59789,52528,65.258
59747,52528,65.381
59747,52905,65.508
59747,52905,65.638
59747,52905,65.757
59747,52905,65.888
59747,52905,66.019
59747,52905,66.151
59721,52905,66.278
59721,53279,66.401
59721,53279,66.529
59721,53279,66.654
59721,53279,66.785
59721,53279,66.911
59721,53279,67.04
59783,53279,67.164
59783,53639,67.291
59783,53639,67.421
59783,53639,67.547
59783,53639,67.676
59783,53639,67.811
59783,53639,67.941
59685,53639,68.068
59685,54000,68.191
59685,54000,68.315
59685,54000,68.44
59685,54000,68.566
59685,54000,68.686
59685,54000,68.807
59685,54000,68.934
59763,54000,69.06
59763,54367,69.187
59763,54367,69.313
59763,54367,69.437
59763,54367,69.566
59763,54367,69.694
59763,54367,69.818
59675,54367,69.945
59675,54733,70.072
59675,54733,70.195
59675,54733,70.322
59675,54733,70.447
59675,54733,70.567
59675,54733,70.692
59737,54733,70.82
59737,55120,70.947
59737,55120,71.069
59737,55120,71.19
59737,55120,71.32
59737,55120,71.444
59737,55120,71.57
59616,55120,71.697
59616,55471,71.82
59616,55471,71.943
59616,55471,72.07
59616,55471,72.194
59616,55471,72.321
59616,55471,72.444
59596,55471,72.567
59596,55857,72.69
59596,55857,72.813
59596,55857,72.94
59596,55857,73.061
59596,55857,73.19
59596,55857,73.317
59596,55857,73.44
59645,56208,73.575
59645,56208,73.702
59645,56208,73.83
59645,56208,73.95
59645,56208,74.08
59645,56208,74.203
59645,56208,74.335
59681,56208,74.461
59681,56585,74.591
59681,56585,74.717
59681,56585,74.838
59681,56585,74.961
59681,56585,75.083
59681,56585,75.211
59734,56585,75.336
59734,56939,75.46
59734,56939,75.58
59734,56939,75.704
59734,56939,75.829
59734,56939,75.95
59734,56939,76.07
59776,56939,76.19
59776,57322,76.32
59776,57322,76.44
59776,57322,76.568
59776,57322,76.69
59776,57322,76.817
59776,57322,76.944
59596,57322,77.07
59596,57689,77.195
59596,57689,77.326
59596,57689,77.45
59596,57689,77.577
59596,57689,77.7
59596,57689,77.83
59596,57689,77.95
59681,57689,78.074
59681,58050,78.203
59681,58050,78.33
59681,58050,78.45
59681,58050,78.579
59681,58050,78.707
59681,58050,78.826
59698,58050,78.956
59698,58423,79.077
59698,58423,79.2
59698,58423,79.324
59698,58423,79.447
59698,58423,79.57
59698,58423,79.691
59730,58423,79.813
59730,58783,79.937
59730,58783,80.066
59730,58783,80.195
59730,58783,80.315
59730,58783,80.44
59730,58783,80.56
59701,58783,80.687
59701,59157,80.817
59701,59157,80.947
59701,59157,81.071
59701,59157,81.198
59701,59157,81.324
59701,59157,81.447
59701,59157,81.571
59665,59524,81.694
59665,59524,81.82
59665,59524,81.947
59665,59524,82.07
59665,59524,82.197
59665,59524,82.323
59665,59524,82.451
59658,59524,82.57
59658,59884,82.7
59658,59884,82.82
59658,59884,82.947
59658,59884,83.07
59658,59884,83.194
59658,59884,83.32
59593,59884,83.447
59593,60265,83.57
59593,60265,83.697
59593,60265,83.82
59593,60265,83.947
59593,60265,84.073
59593,60265,84.197
59757,60265,84.32
59757,60632,84.449
59757,60632,84.578
59757,60632,84.706
59757,60632,84.83
59757,60632,84.953
59757,60632,85.077
59586,60632,85.206
59586,60985,85.327
59586,60985,85.457
59586,60985,85.58
59586,60985,85.701
59586,60985,85.823
59586,60985,85.951
59586,60985,86.08
59668,60985,86.202
59668,61352,86.328
59668,61352,86.45
59668,61352,86.572
59668,61352,86.7
59668,61352,86.827
59668,61352,86.947
59616,61352,87.07
59616,61706,87.197
59616,61706,87.321
59616,61706,87.45
59616,61706,87.58
59616,61706,87.702
59616,61706,87.835
59580,61706,87.956
59580,62093,88.08
59580,62093,88.205
59580,62093,88.331
59580,62093,88.458
59580,62093,88.587
59580,62093,88.714
59570,62093,88.841
59570,62463,88.97
59570,62463,89.093
59570,62463,89.215
59570,62463,89.348
59570,62463,89.476
59570,62463,89.6
59629,62463,89.728
59629,62781,89.857
59629,62781,89.984
